uid,target,NDCG@20,Recall@20,HitRate@20
61296,78519,0.0,0.0,0.0
61319,47148,0.0,0.0,0.0
61335,11942,0.0,0.0,0.0
61509,49868,0.0,0.0,0.0
61791,14089,0.0,0.0,0.0
61819,49919,0.0,0.0,0.0
61843,66848,0.0,0.0,0.0
61888,66486,0.0,0.0,0.0
61949,25674,0.0,0.0,0.0
61968,54671,0.0,0.0,0.0
62211,53082,0.0,0.0,0.0
62239,26216,0.0,0.0,0.0
62305,4024,0.0,0.0,0.0
62462,52052,0.0,0.0,0.0
62498,44920,0.0,0.0,0.0
62575,38939,0.0,0.0,0.0
62620,49359,0.0,0.0,0.0
62652,18369,0.0,0.0,0.0
62797,38480,0.0,0.0,0.0
62822,47892,0.0,0.0,0.0
62851,10553,0.0,0.0,0.0
62926,27530,0.0,0.0,0.0
62982,40019,0.0,0.0,0.0
62994,10377,0.0,0.0,0.0
63107,68619,0.0,0.0,0.0
63143,48642,0.0,0.0,0.0
63320,18365,0.0,0.0,0.0
63324,41509,0.0,0.0,0.0
63469,4012,0.0,0.0,0.0
63572,69044,0.0,0.0,0.0
63585,52040,0.0,0.0,0.0
63587,79163,0.0,0.0,0.0
63604,78687,0.0,0.0,0.0
63687,62642,0.0,0.0,0.0
63706,76502,0.0,0.0,0.0
63876,44706,0.0,0.0,0.0
64092,58280,0.0,0.0,0.0
64224,17104,0.0,0.0,0.0
64224,18334,0.0,0.0,0.0
64269,78146,0.0,0.0,0.0
64278,59951,0.0,0.0,0.0
64300,75181,0.0,0.0,0.0
64315,43039,0.0,0.0,0.0
64355,29802,0.0,0.0,0.0
64444,34489,0.0,0.0,0.0
64475,53464,0.0,0.0,0.0
64486,37207,0.0,0.0,0.0
64515,63325,0.0,0.0,0.0
64571,9158,0.0,0.0,0.0
64636,78528,0.0,0.0,0.0
64642,31595,0.0,0.0,0.0
64662,14374,0.0,0.0,0.0
64834,78674,0.0,0.0,0.0
64849,38399,0.0,0.0,0.0
64912,40418,0.0,0.0,0.0
64949,7133,0.0,0.0,0.0
64958,78507,0.0,0.0,0.0
64979,63306,0.0,0.0,0.0
65162,61443,0.0,0.0,0.0
65206,77797,0.0,0.0,0.0
65346,40733,0.0,0.0,0.0
65453,78576,0.0,0.0,0.0
65516,58536,0.0,0.0,0.0
65584,51017,0.0,0.0,0.0
65610,41314,0.0,0.0,0.0
65781,28900,0.0,0.0,0.0
65812,5513,0.0,0.0,0.0
65858,77720,0.0,0.0,0.0
65858,56185,0.0,0.0,0.0
65926,4181,0.0,0.0,0.0
66023,49671,0.0,0.0,0.0
66023,54673,0.0,0.0,0.0
66234,45599,0.0,0.0,0.0
66336,10873,0.0,0.0,0.0
66347,44082,0.0,0.0,0.0
66347,56081,0.0,0.0,0.0
66347,13859,0.0,0.0,0.0
66347,17627,0.0,0.0,0.0
66347,57915,0.0,0.0,0.0
66449,65489,0.0,0.0,0.0
66523,11869,0.0,0.0,0.0
66605,8259,0.0,0.0,0.0
66663,54710,0.0,0.0,0.0
66831,40632,0.0,0.0,0.0
66998,56239,0.0,0.0,0.0
67063,61361,0.0,0.0,0.0
67128,7800,0.0,0.0,0.0
67333,9580,0.0,0.0,0.0
67384,44457,0.0,0.0,0.0
67394,19704,0.0,0.0,0.0
67493,59117,0.0,0.0,0.0
67515,79055,0.0,0.0,0.0
67640,48681,0.0,0.0,0.0
67748,51657,0.0,0.0,0.0
67783,60383,0.0,0.0,0.0
67791,63598,0.0,0.0,0.0
67867,4080,0.0,0.0,0.0
67977,30738,0.0,0.0,0.0
68328,49813,0.0,0.0,0.0
68328,49892,0.0,0.0,0.0
68399,78385,0.0,0.0,0.0
68431,63184,0.0,0.0,0.0
68553,50733,0.0,0.0,0.0
68845,54487,0.0,0.0,0.0
68877,63173,0.0,0.0,0.0
69016,35514,0.0,0.0,0.0
69021,13941,0.0,0.0,0.0
69034,36347,0.0,0.0,0.0
69112,19647,0.0,0.0,0.0
69156,78831,0.0,0.0,0.0
69183,32604,0.0,0.0,0.0
69295,8465,0.0,0.0,0.0
69434,11284,0.0,0.0,0.0
69548,54677,0.0,0.0,0.0
69566,7673,0.0,0.0,0.0
69589,11429,0.0,0.0,0.0
69879,70721,0.0,0.0,0.0
69921,78955,0.0,0.0,0.0
69921,79046,0.0,0.0,0.0
69921,79202,0.0,0.0,0.0
69938,38781,0.0,0.0,0.0
70175,52468,0.0,0.0,0.0
70185,39041,0.0,0.0,0.0
70331,78826,0.0,0.0,0.0
70439,20176,0.0,0.0,0.0
70620,50449,0.0,0.0,0.0
70649,40019,0.0,0.0,0.0
70655,36440,0.0,0.0,0.0
70681,53862,0.0,0.0,0.0
70782,7739,0.0,0.0,0.0
70825,57589,0.0,0.0,0.0
70834,77554,0.0,0.0,0.0
70918,65546,0.0,0.0,0.0
70928,54688,0.0,0.0,0.0
70957,51519,0.0,0.0,0.0
71121,78661,0.0,0.0,0.0
71241,40520,0.0,0.0,0.0
71324,36067,0.0,0.0,0.0
71329,59162,0.0,0.0,0.0
71395,17732,0.0,0.0,0.0
71433,16556,0.0,0.0,0.0
71449,53052,0.0,0.0,0.0
71585,78676,0.0,0.0,0.0
71719,13859,0.0,0.0,0.0
71926,49854,0.0,0.0,0.0
71934,54701,0.0,0.0,0.0
71974,59593,0.0,0.0,0.0
71983,52809,0.0,0.0,0.0
72006,78487,0.0,0.0,0.0
72051,44853,0.0,0.0,0.0
72155,58843,0.0,0.0,0.0
72419,77996,0.0,0.0,0.0
72421,49298,0.0,0.0,0.0
72612,75066,0.0,0.0,0.0
72695,5751,0.0,0.0,0.0
72932,77321,0.0,0.0,0.0
73057,59158,0.0,0.0,0.0
73135,38081,0.0,0.0,0.0
73145,78692,0.0,0.0,0.0
73198,31555,0.0,0.0,0.0
73428,30696,0.0,0.0,0.0
73569,74044,0.0,0.0,0.0
73779,70173,0.0,0.0,0.0
73880,67107,0.0,0.0,0.0
73947,2857,0.0,0.0,0.0
74120,32649,0.0,0.0,0.0
74138,47301,0.0,0.0,0.0
74298,17057,0.0,0.0,0.0
74304,8237,1.0,1.0,1.0
74390,22213,0.0,0.0,0.0
74451,10096,0.0,0.0,0.0
74651,44790,0.0,0.0,0.0
74818,26880,0.0,0.0,0.0
74852,71999,0.0,0.0,0.0
74983,11867,0.0,0.0,0.0
75105,16556,0.0,0.0,0.0
75212,79097,0.0,0.0,0.0
75256,49849,0.0,0.0,0.0
75281,18025,0.0,0.0,0.0
75355,16563,0.43067655807339306,1.0,1.0
75420,76177,0.0,0.0,0.0
75566,60349,0.0,0.0,0.0
75597,41752,0.0,0.0,0.0
75637,62838,0.0,0.0,0.0
75658,77260,0.0,0.0,0.0
75964,21981,0.0,0.0,0.0
76248,51926,0.0,0.0,0.0
76312,47747,0.0,0.0,0.0
76351,46966,0.0,0.0,0.0
76462,78600,0.0,0.0,0.0
76471,4020,0.0,0.0,0.0
76482,10298,0.0,0.0,0.0
76505,77256,0.0,0.0,0.0
76559,78388,0.0,0.0,0.0
76559,78525,0.0,0.0,0.0
76559,68995,0.0,0.0,0.0
76589,75200,0.0,0.0,0.0
76895,10005,0.0,0.0,0.0
76905,11452,0.227670248696953,1.0,1.0
77016,10843,0.0,0.0,0.0
77062,76453,0.0,0.0,0.0
77088,64582,0.0,0.0,0.0
77101,17423,0.0,0.0,0.0
77113,14556,0.0,0.0,0.0
77323,36266,0.0,0.0,0.0
77334,15007,0.0,0.0,0.0
77363,48013,0.0,0.0,0.0
77461,41692,0.0,0.0,0.0
77499,54656,0.0,0.0,0.0
77533,27288,0.0,0.0,0.0
77609,74698,0.0,0.0,0.0
77673,59592,0.0,0.0,0.0
77758,6640,0.0,0.0,0.0
77810,23396,0.0,0.0,0.0
77815,79184,0.0,0.0,0.0
77866,5740,0.0,0.0,0.0
77869,40525,0.3010299956639812,1.0,1.0
77940,78180,0.0,0.0,0.0
78125,3810,0.0,0.0,0.0
78152,31421,0.0,0.0,0.0
78194,26966,0.0,0.0,0.0
78196,53402,0.0,0.0,0.0
78386,75898,0.0,0.0,0.0
78423,54276,0.0,0.0,0.0
78548,8156,0.0,0.0,0.0
78601,77680,0.0,0.0,0.0
78606,3532,0.0,0.0,0.0
78731,13510,0.0,0.0,0.0
78734,35724,0.0,0.0,0.0
78741,57156,0.0,0.0,0.0
78773,73316,0.0,0.0,0.0
