uid,input_tokens,output_tokens,latency_seconds
28900,140.0,193.0,2.3508832454681396
28919,465.0,213.0,2.6477434635162354
29017,134.0,7.0,0.8339426517486572
29033,253.0,209.0,2.7786812782287598
29049,282.0,190.0,2.3860533237457275
29125,134.0,7.0,1.0555858612060547
29156,389.0,208.0,2.870823621749878
29250,134.0,7.0,1.2457809448242188
29293,232.0,204.0,2.865065574645996
29393,223.0,188.0,2.299363136291504
29413,147.0,189.0,2.670231342315674
29492,391.0,223.0,2.8148300647735596
29502,433.0,245.0,3.05739426612854
29516,448.0,214.0,2.804872751235962
29581,408.0,223.0,2.8404133319854736
29622,420.0,192.0,2.5874435901641846
29726,148.0,204.0,2.840912342071533
29763,481.0,217.0,2.825648546218872
29788,155.0,207.0,2.567042589187622
29834,453.0,206.0,2.590200662612915
29859,402.0,207.0,2.7842514514923096
29880,213.0,221.0,2.9862418174743652
29888,301.0,201.0,2.607813835144043
29951,162.0,209.0,2.4370529651641846
29973,152.0,186.0,2.329854965209961
30013,501.0,214.0,2.762650966644287
30099,134.0,7.0,0.833977460861206
30214,280.0,198.0,2.434683322906494
30236,134.0,7.0,0.8246638774871826
30389,236.0,212.0,2.7458436489105225
30418,424.0,207.0,2.9231462478637695
30441,447.0,187.0,2.3182499408721924
30474,286.0,211.0,2.8999030590057373
30495,134.0,7.0,0.7118160724639893
30533,172.0,206.0,2.786046028137207
30583,401.0,210.0,2.794431447982788
30606,468.0,207.0,2.9047367572784424
30611,159.0,208.0,2.8414273262023926
30652,204.0,175.0,2.578584909439087
30667,225.0,193.0,2.8467230796813965
30696,437.0,192.0,2.275059938430786
30730,198.0,190.0,1.9839541912078857
30749,182.0,231.0,3.0611984729766846
30776,341.0,199.0,2.631594181060791
30802,465.0,210.0,2.8974103927612305
30874,446.0,209.0,2.9544875621795654
30910,218.0,189.0,2.4941184520721436
30933,419.0,218.0,2.9674794673919678
30972,421.0,230.0,3.1080517768859863
30995,509.0,215.0,2.615797519683838
31015,372.0,213.0,2.7398312091827393
31031,305.0,186.0,2.3834445476531982
31040,547.0,223.0,3.6097352504730225
31041,147.0,189.0,2.678709030151367
31206,134.0,7.0,0.9320120811462402
31261,172.0,190.0,2.779015302658081
31330,408.0,212.0,2.5276618003845215
31334,428.0,214.0,2.7396090030670166
31369,325.0,212.0,3.154268741607666
31378,164.0,199.0,2.7314553260803223
31392,188.0,191.0,2.157650947570801
31443,134.0,7.0,0.913215160369873
31480,197.0,206.0,2.623295783996582
31548,295.0,218.0,2.9157912731170654
31575,134.0,7.0,0.9568746089935303
31661,441.0,231.0,3.047342300415039
31703,222.0,201.0,2.4706640243530273
31771,419.0,207.0,2.6319000720977783
31787,150.0,201.0,2.553110122680664
31811,158.0,191.0,2.7472164630889893
31831,198.0,209.0,2.7013726234436035
31876,375.0,201.0,2.677842855453491
31911,461.0,220.0,3.4063827991485596
31921,134.0,7.0,1.0255560874938965
31929,257.0,186.0,2.051084041595459
31940,207.0,177.0,2.8667073249816895
32018,216.0,146.0,2.0879225730895996
32022,166.0,189.0,2.394796848297119
32036,152.0,182.0,2.3942737579345703
32068,398.0,224.0,2.678616523742676
32083,151.0,180.0,2.013880491256714
32091,270.0,197.0,2.307952880859375
32097,200.0,210.0,2.770833730697632
32141,406.0,207.0,3.141409397125244
32196,134.0,7.0,1.3418161869049072
32256,473.0,225.0,2.8918299674987793
32262,240.0,212.0,2.3560431003570557
32300,234.0,208.0,3.068578004837036
32318,233.0,189.0,2.3900904655456543
32363,502.0,200.0,3.0096004009246826
32383,265.0,209.0,2.7521207332611084
32439,164.0,209.0,2.700381278991699
32482,223.0,200.0,2.5426504611968994
32483,189.0,191.0,2.2324702739715576
32544,198.0,209.0,2.715982437133789
32616,378.0,218.0,2.586906671524048
32744,485.0,202.0,2.90169358253479
32762,435.0,202.0,3.19028377532959
32781,420.0,222.0,3.25429105758667
32799,134.0,7.0,0.9883768558502197
32814,255.0,198.0,2.619544744491577
32864,185.0,180.0,1.9589672088623047
33064,201.0,188.0,3.1101901531219482
33128,556.0,219.0,3.1197240352630615
33150,134.0,7.0,1.1526331901550293
33173,405.0,193.0,4.415709495544434
33297,134.0,7.0,1.9680166244506836
33301,184.0,189.0,2.9397177696228027
33447,134.0,7.0,1.0635676383972168
33458,344.0,227.0,3.3641951084136963
33462,253.0,205.0,2.595837354660034
33463,471.0,203.0,2.5707688331604004
33501,437.0,208.0,3.004862070083618
33662,153.0,211.0,2.9560301303863525
33672,302.0,207.0,3.463456153869629
33709,415.0,217.0,2.726733446121216
33748,447.0,199.0,2.4786829948425293
33837,134.0,7.0,0.8480923175811768
33970,371.0,226.0,2.88853120803833
33993,134.0,7.0,0.6556494235992432
34052,453.0,219.0,2.8900976181030273
34117,160.0,187.0,2.372004270553589
34155,478.0,217.0,2.4784021377563477
34160,149.0,201.0,3.0692381858825684
34196,134.0,7.0,0.9579753875732422
34202,185.0,207.0,2.7014756202697754
34218,479.0,185.0,2.3920984268188477
34226,134.0,7.0,0.8952755928039551
34277,453.0,185.0,2.263975143432617
34385,134.0,7.0,0.9973964691162109
34395,194.0,191.0,2.4668304920196533
34410,222.0,215.0,2.8835437297821045
34419,314.0,208.0,2.748685598373413
34461,134.0,7.0,1.2058112621307373
34478,220.0,153.0,2.0126516819000244
34485,448.0,201.0,2.592102289199829
34521,350.0,190.0,2.9671988487243652
34550,276.0,212.0,2.74960994720459
34593,291.0,187.0,2.495758295059204
34600,468.0,219.0,2.6628429889678955
34628,286.0,225.0,2.857637882232666
34658,459.0,241.0,2.839956283569336
34686,261.0,203.0,2.869753837585449
34694,170.0,203.0,2.8538124561309814
34707,186.0,222.0,3.031161069869995
34761,310.0,210.0,2.7297306060791016
34799,134.0,7.0,0.736295223236084
34829,134.0,7.0,1.0219295024871826
34851,185.0,199.0,2.838061571121216
34938,460.0,207.0,2.887061595916748
34942,214.0,200.0,2.6323981285095215
34993,296.0,221.0,3.1637444496154785
35010,413.0,199.0,2.480361223220825
35022,197.0,205.0,2.4460041522979736
35047,176.0,184.0,2.1436607837677
35053,190.0,201.0,2.4161176681518555
35152,454.0,256.0,2.7593319416046143
35192,341.0,205.0,2.7438526153564453
35194,239.0,194.0,2.4915249347686768
35206,284.0,242.0,3.329612970352173
35272,134.0,7.0,0.7671396732330322
35438,261.0,201.0,2.5895988941192627
35460,456.0,221.0,2.6042513847351074
35498,267.0,208.0,3.0731678009033203
35741,134.0,7.0,0.7136845588684082
35787,290.0,190.0,2.3235695362091064
35809,210.0,240.0,2.7660605907440186
35836,330.0,235.0,3.135462522506714
35842,356.0,205.0,2.762688398361206
35936,134.0,7.0,1.32377028465271
35963,360.0,214.0,2.811119556427002
36044,296.0,212.0,2.928267478942871
36093,431.0,192.0,2.585554838180542
36118,134.0,7.0,0.9738690853118896
36189,134.0,7.0,1.132904052734375
36221,385.0,202.0,2.93570876121521
36226,453.0,232.0,3.1320810317993164
36260,154.0,204.0,3.1944868564605713
36299,374.0,209.0,2.5372257232666016
36314,416.0,213.0,2.888444423675537
36345,287.0,212.0,3.205155372619629
36394,368.0,223.0,2.7582788467407227
36407,227.0,181.0,2.747267484664917
36432,157.0,199.0,2.464388132095337
36599,184.0,184.0,2.2613494396209717
36654,408.0,208.0,2.6434929370880127
36670,344.0,196.0,2.6951074600219727
36710,389.0,221.0,2.6304373741149902
36735,229.0,207.0,2.2934131622314453
36801,477.0,221.0,2.759613275527954
36810,205.0,213.0,2.601330280303955
36829,220.0,197.0,2.4848313331604004
36976,168.0,177.0,3.6270689964294434
36991,134.0,7.0,1.0670897960662842
37081,273.0,194.0,2.349604845046997
37085,134.0,7.0,0.8744230270385742
37103,134.0,7.0,0.8202056884765625
37127,171.0,211.0,2.229935884475708
37148,165.0,205.0,2.9737584590911865
37154,134.0,7.0,0.8669254779815674
37180,210.0,212.0,2.780996561050415
37197,134.0,7.0,0.8528413772583008
37256,257.0,205.0,2.620652437210083
37339,275.0,220.0,2.6358206272125244
37390,214.0,193.0,2.320160150527954
37393,191.0,200.0,2.553187131881714
37429,169.0,199.0,2.769713878631592
37471,202.0,212.0,2.3320508003234863
37513,448.0,211.0,2.8438329696655273
37624,207.0,192.0,2.6259877681732178
37626,157.0,184.0,2.063427209854126
37657,134.0,7.0,1.140333652496338
37696,170.0,183.0,2.3960518836975098
37712,200.0,213.0,2.4179165363311768
37769,134.0,7.0,1.0962884426116943
37885,397.0,219.0,2.778289556503296
37894,442.0,196.0,2.2727267742156982
38025,160.0,224.0,2.6798713207244873
38026,452.0,208.0,2.61100697517395
38061,475.0,250.0,3.2969486713409424
38145,335.0,210.0,2.69991397857666
38172,388.0,220.0,2.7434804439544678
38188,489.0,229.0,2.8202402591705322
38226,433.0,215.0,3.533845901489258
38292,269.0,215.0,3.0240657329559326
38307,400.0,201.0,2.5993199348449707
38388,299.0,205.0,2.503708839416504
38400,147.0,209.0,3.0502543449401855
38419,166.0,192.0,2.623971700668335
38436,467.0,208.0,2.745718479156494
38442,134.0,7.0,0.8695876598358154
38491,188.0,220.0,3.1663198471069336
38624,204.0,194.0,2.1585330963134766
38682,178.0,220.0,2.722374200820923
38724,178.0,195.0,2.504055976867676
38742,459.0,211.0,2.6288671493530273
38743,421.0,227.0,3.184244394302368
38768,467.0,206.0,2.487804889678955
38772,173.0,175.0,2.1272079944610596
38779,171.0,178.0,2.434147834777832
38895,233.0,205.0,2.8753843307495117
38995,134.0,7.0,0.7003393173217773
39010,233.0,210.0,2.603820562362671
39045,134.0,7.0,1.1276743412017822
39061,134.0,7.0,1.9330224990844727
39100,385.0,218.0,3.4166014194488525
39344,624.0,229.0,2.876237392425537
39388,442.0,235.0,3.828415632247925
39437,192.0,184.0,2.5591065883636475
39511,466.0,224.0,3.028938055038452
39531,134.0,7.0,0.7718443870544434
39764,232.0,196.0,2.378028392791748
39788,413.0,200.0,2.533883571624756
39860,357.0,192.0,2.5067875385284424
39871,260.0,221.0,3.5571823120117188
39972,176.0,194.0,2.22098970413208
40022,134.0,7.0,0.752518892288208
40081,395.0,219.0,2.856147050857544
40333,183.0,183.0,2.0979042053222656
40373,173.0,195.0,2.4955356121063232
40395,314.0,200.0,2.6127264499664307
40439,154.0,182.0,2.1028847694396973
40485,466.0,216.0,3.081465721130371
40486,155.0,187.0,2.3649017810821533
40499,486.0,205.0,2.7616360187530518
40542,134.0,7.0,0.9931302070617676
40546,134.0,7.0,0.9912090301513672
40556,396.0,207.0,2.73583722114563
40583,201.0,196.0,2.3282454013824463
40642,349.0,217.0,2.931753396987915
40659,451.0,209.0,2.572220802307129
40778,221.0,199.0,2.654757022857666
40872,190.0,188.0,2.296863317489624
40935,279.0,202.0,2.2557647228240967
41023,148.0,198.0,2.467181444168091
41041,134.0,7.0,0.9086337089538574
41043,191.0,184.0,2.4370157718658447
41049,134.0,7.0,0.7694268226623535
41051,388.0,219.0,2.7158846855163574
41122,453.0,215.0,2.7543201446533203
41150,203.0,194.0,2.6344854831695557
41181,396.0,181.0,3.1506729125976562
41206,191.0,191.0,2.401244640350342
41208,297.0,196.0,2.757317066192627
41219,615.0,203.0,2.9709255695343018
41296,207.0,183.0,2.141120433807373
41372,184.0,189.0,2.1239356994628906
41381,401.0,222.0,2.943770170211792
41383,428.0,188.0,2.2842817306518555
41450,199.0,156.0,2.101668119430542
41477,148.0,193.0,2.4063587188720703
41543,134.0,7.0,1.0532193183898926
41550,151.0,181.0,2.2554235458374023
41588,203.0,225.0,2.9022791385650635
41643,482.0,211.0,2.6627867221832275
41696,163.0,212.0,2.418091058731079
41756,149.0,174.0,2.1161108016967773
41842,457.0,194.0,2.6504900455474854
41875,427.0,213.0,2.6874279975891113
41939,206.0,216.0,2.7598090171813965
42153,182.0,182.0,2.2431180477142334
42165,411.0,223.0,3.1072964668273926
42237,213.0,216.0,3.0462255477905273
42241,492.0,212.0,2.6078383922576904
42242,206.0,204.0,2.549379348754883
42291,261.0,211.0,2.401484489440918
42347,180.0,205.0,2.3563010692596436
42367,595.0,223.0,2.9713809490203857
42368,206.0,207.0,2.732922077178955
42555,437.0,208.0,2.51971435546875
42558,253.0,200.0,2.840627431869507
42569,134.0,7.0,0.7942192554473877
42588,316.0,189.0,2.1862361431121826
42630,134.0,7.0,1.0946242809295654
42681,211.0,197.0,2.4269325733184814
42778,175.0,197.0,2.4316232204437256
42863,150.0,201.0,2.931743860244751
42926,387.0,211.0,2.8142099380493164
43084,214.0,185.0,2.41709041595459
43107,195.0,213.0,2.5848186016082764
43108,177.0,210.0,2.7871203422546387
43170,274.0,217.0,2.6594200134277344
43195,134.0,7.0,0.9402008056640625
43212,185.0,174.0,2.213797092437744
43259,475.0,224.0,2.753965139389038
43296,142.0,198.0,2.8283374309539795
43318,185.0,210.0,2.8791050910949707
43398,256.0,208.0,2.805386781692505
43412,134.0,7.0,1.1181108951568604
43472,178.0,202.0,2.892751455307007
43494,480.0,212.0,2.5587117671966553
43520,134.0,7.0,0.9805588722229004
43577,426.0,201.0,2.214035987854004
43579,208.0,194.0,2.673396348953247
43684,209.0,194.0,2.197313070297241
43751,462.0,248.0,3.0737314224243164
43788,203.0,210.0,2.8962268829345703
43841,170.0,210.0,2.6002814769744873
43863,152.0,188.0,2.7403922080993652
43888,420.0,206.0,2.5297915935516357
43975,431.0,236.0,3.032111167907715
43995,261.0,193.0,2.5739762783050537
44000,235.0,195.0,2.316542625427246
44017,429.0,240.0,3.3575029373168945
44156,179.0,200.0,2.5653700828552246
44174,428.0,227.0,3.1445415019989014
44192,187.0,199.0,3.017148017883301
44205,371.0,203.0,2.7096176147460938
44264,447.0,221.0,2.9048452377319336
44324,387.0,220.0,2.6906778812408447
44386,170.0,182.0,1.9884045124053955
44409,217.0,222.0,2.759704828262329
44411,308.0,225.0,3.198979377746582
44425,152.0,202.0,3.6831915378570557
44472,134.0,7.0,1.046658992767334
44518,407.0,204.0,2.4942095279693604
44537,171.0,212.0,2.844778299331665
44574,314.0,200.0,2.6003565788269043
44658,372.0,238.0,3.215733051300049
44718,392.0,232.0,3.1744399070739746
44764,465.0,212.0,2.8839547634124756
44781,205.0,226.0,3.286684989929199
44858,421.0,197.0,2.6958022117614746
44894,451.0,204.0,2.597792625427246
44916,489.0,179.0,2.175037145614624
44991,531.0,198.0,2.5601048469543457
45006,134.0,7.0,0.6942169666290283
45014,399.0,205.0,2.812069892883301
45037,134.0,7.0,0.7536611557006836
45080,178.0,194.0,2.797234296798706
45096,134.0,7.0,0.9868814945220947
45233,209.0,181.0,2.106158971786499
45289,293.0,188.0,2.802114486694336
45294,139.0,214.0,2.8477301597595215
45337,183.0,181.0,2.5726988315582275
45399,159.0,202.0,2.6071078777313232
45422,451.0,225.0,2.606213092803955
45465,314.0,210.0,2.574190616607666
45485,469.0,212.0,2.730388879776001
45500,383.0,226.0,2.623551607131958
45509,182.0,197.0,2.554534673690796
45526,190.0,213.0,2.4253649711608887
45550,349.0,227.0,2.8992702960968018
45552,175.0,206.0,2.6279709339141846
45557,476.0,234.0,2.770752429962158
45610,242.0,216.0,2.6848158836364746
45638,195.0,181.0,2.4298298358917236
45711,370.0,180.0,2.4792098999023438
45751,175.0,192.0,2.8317580223083496
46000,162.0,196.0,3.863189458847046
46036,378.0,223.0,3.207174062728882
46098,194.0,207.0,2.879124402999878
46100,174.0,207.0,2.5856876373291016
46113,389.0,207.0,2.703369140625
46114,144.0,193.0,2.4691574573516846
46115,562.0,231.0,2.962129592895508
46187,190.0,207.0,2.660001039505005
46265,595.0,226.0,2.6322805881500244
46266,248.0,199.0,2.746838092803955
46292,416.0,206.0,2.635913133621216
46305,449.0,215.0,2.566944122314453
46360,437.0,212.0,2.869370937347412
46385,134.0,7.0,0.7611289024353027
46408,185.0,200.0,2.6416609287261963
46422,246.0,202.0,2.60493540763855
46446,134.0,7.0,0.9665806293487549
46455,286.0,221.0,3.406339168548584
46550,134.0,7.0,0.9183223247528076
46554,162.0,215.0,2.9574790000915527
46567,463.0,216.0,2.8971736431121826
46594,639.0,238.0,2.7234044075012207
46618,479.0,217.0,3.019632339477539
46638,419.0,205.0,2.7528698444366455
46640,402.0,196.0,2.6575865745544434
46641,145.0,191.0,3.2029824256896973
46644,373.0,195.0,2.5588765144348145
46665,288.0,220.0,2.6298346519470215
46717,362.0,214.0,2.68052339553833
46723,151.0,201.0,2.669898509979248
46743,435.0,193.0,2.5774905681610107
46876,230.0,187.0,2.528766632080078
46919,160.0,205.0,3.232123374938965
47014,229.0,209.0,3.309959650039673
47019,517.0,223.0,2.8342063426971436
47091,150.0,206.0,2.800302028656006
47229,166.0,193.0,2.6811952590942383
47309,201.0,197.0,2.738943576812744
47324,193.0,194.0,2.6078083515167236
47396,202.0,188.0,2.6562228202819824
47504,444.0,210.0,2.5835444927215576
47524,173.0,190.0,2.232992172241211
47597,394.0,198.0,2.300001621246338
47649,493.0,206.0,2.3928945064544678
47656,367.0,208.0,2.905200719833374
47683,263.0,201.0,2.4150264263153076
47743,134.0,7.0,0.9409732818603516
47790,454.0,202.0,2.7000977993011475
48043,170.0,192.0,2.9176862239837646
48056,282.0,195.0,2.5571160316467285
48104,276.0,227.0,3.0162036418914795
48200,140.0,194.0,2.6954505443573
48291,166.0,197.0,2.628740072250366
48319,347.0,207.0,3.140516757965088
48336,140.0,190.0,2.5866081714630127
48373,159.0,185.0,2.281423807144165
48388,134.0,7.0,1.1436762809753418
48421,170.0,211.0,2.3838932514190674
48479,165.0,188.0,2.4431722164154053
48510,151.0,187.0,2.258591890335083
48619,482.0,184.0,2.4262516498565674
48714,140.0,188.0,2.4256184101104736
48743,242.0,188.0,2.7268049716949463
48756,312.0,215.0,2.515512228012085
48796,448.0,222.0,2.945142984390259
48812,134.0,7.0,1.2769980430603027
48842,437.0,199.0,2.6224708557128906
48852,267.0,229.0,2.9053027629852295
48856,243.0,203.0,2.5522408485412598
48858,190.0,222.0,3.0374937057495117
48908,162.0,184.0,2.3212010860443115
48920,434.0,192.0,2.36755108833313
48990,258.0,199.0,2.3748056888580322
49021,194.0,204.0,2.558687686920166
49025,171.0,209.0,2.5364553928375244
49101,168.0,181.0,2.8328325748443604
49111,214.0,196.0,2.6720941066741943
49330,134.0,7.0,0.7167811393737793
49542,259.0,211.0,2.7173097133636475
49568,195.0,181.0,2.300544023513794
49606,134.0,7.0,0.878197193145752
49635,464.0,212.0,2.7597155570983887
49640,134.0,7.0,0.840385913848877
49666,317.0,210.0,3.1417765617370605
49772,227.0,193.0,2.878070116043091
49822,225.0,191.0,3.161342144012451
49845,173.0,197.0,2.5888166427612305
49871,177.0,201.0,2.5674188137054443
49929,454.0,209.0,2.3373920917510986
49975,289.0,208.0,2.655845880508423
50034,411.0,201.0,2.6433396339416504
50052,410.0,222.0,2.8495631217956543
50065,279.0,214.0,3.4352331161499023
50118,213.0,214.0,3.1957523822784424
50122,201.0,203.0,2.8124120235443115
50213,177.0,185.0,2.3411600589752197
50219,324.0,193.0,2.55584716796875
50286,425.0,220.0,2.911381959915161
50293,158.0,199.0,3.1922459602355957
50304,264.0,222.0,2.5787131786346436
50315,134.0,7.0,0.9879367351531982
50321,239.0,188.0,2.5007946491241455
50323,289.0,193.0,2.4192607402801514
50331,230.0,198.0,2.3185484409332275
50381,154.0,201.0,2.5569024085998535
50419,388.0,205.0,3.4184787273406982
50439,151.0,192.0,2.170468330383301
50443,326.0,218.0,2.566441297531128
50720,134.0,7.0,1.0300304889678955
50744,337.0,214.0,2.453608751296997
50819,194.0,200.0,2.6952342987060547
50867,453.0,187.0,2.209648847579956
50889,431.0,212.0,2.5212345123291016
50895,474.0,239.0,3.2526514530181885
50911,206.0,213.0,2.8058552742004395
51054,500.0,177.0,2.3536527156829834
51055,157.0,204.0,2.509127378463745
51106,471.0,207.0,2.996673583984375
51109,396.0,203.0,3.076157331466675
51166,134.0,7.0,1.0686652660369873
51200,450.0,208.0,2.845099687576294
51229,475.0,209.0,2.665558099746704
51246,430.0,237.0,3.278700351715088
51330,252.0,209.0,2.8335039615631104
51348,337.0,201.0,2.37595796585083
51387,439.0,210.0,2.701555013656616
51406,270.0,194.0,2.7017199993133545
51602,388.0,232.0,3.350712537765503
51627,426.0,214.0,2.8509342670440674
51684,179.0,199.0,2.731940269470215
51694,236.0,202.0,2.4610776901245117
51740,265.0,183.0,2.439711570739746
51784,275.0,216.0,3.037684202194214
51812,149.0,203.0,2.644590377807617
51922,492.0,226.0,2.990325450897217
51965,235.0,208.0,2.6515636444091797
51980,134.0,7.0,0.8326120376586914
52040,492.0,236.0,2.9566802978515625
52048,139.0,194.0,2.447732925415039
52053,317.0,202.0,2.638603687286377
52154,151.0,194.0,2.6414458751678467
52171,447.0,223.0,3.043179750442505
52195,228.0,202.0,2.7287261486053467
52248,179.0,182.0,2.815416097640991
52311,249.0,203.0,2.931682825088501
52335,134.0,7.0,1.266622543334961
52472,303.0,225.0,3.214840888977051
52611,141.0,191.0,2.2632899284362793
52630,465.0,229.0,3.052067518234253
52693,144.0,194.0,2.872485637664795
52739,432.0,208.0,2.5224435329437256
52752,226.0,186.0,2.3980228900909424
52801,450.0,212.0,2.942814588546753
52805,175.0,180.0,2.3609559535980225
52893,134.0,7.0,1.1726922988891602
52909,424.0,202.0,2.386793613433838
52938,482.0,224.0,2.646205425262451
52953,392.0,220.0,3.1468892097473145
53077,217.0,189.0,2.3881804943084717
53105,339.0,213.0,2.737435817718506
53154,411.0,206.0,2.896785259246826
53186,487.0,224.0,2.4991095066070557
53187,134.0,7.0,1.0299112796783447
53247,151.0,181.0,2.392995595932007
53263,301.0,216.0,2.8587687015533447
53298,479.0,202.0,2.4584195613861084
53330,220.0,185.0,2.025407075881958
53380,149.0,185.0,2.078803539276123
53412,159.0,195.0,2.2205612659454346
53431,411.0,214.0,3.38303279876709
53433,198.0,197.0,2.568220615386963
53458,214.0,211.0,2.459263324737549
53537,400.0,200.0,2.3205413818359375
53546,178.0,195.0,2.2384932041168213
53593,415.0,211.0,2.4170656204223633
53654,497.0,180.0,1.7893517017364502
53674,176.0,153.0,2.018498420715332
53745,290.0,186.0,2.556180715560913
53755,208.0,160.0,2.607583999633789
53794,235.0,202.0,2.675261974334717
53814,134.0,7.0,1.242060661315918
53881,134.0,7.0,0.9831719398498535
53893,156.0,199.0,2.364171028137207
54025,273.0,206.0,2.5744740962982178
54038,228.0,178.0,1.9464056491851807
54094,151.0,200.0,2.557523488998413
54161,389.0,216.0,2.669379711151123
54178,134.0,7.0,0.8507800102233887
54214,505.0,212.0,3.433293104171753
54352,225.0,193.0,2.5986716747283936
54444,196.0,205.0,2.5299837589263916
54447,449.0,221.0,2.833331346511841
54450,418.0,226.0,2.7279577255249023
54467,461.0,211.0,2.5000483989715576
54573,200.0,219.0,2.782148838043213
54590,195.0,190.0,2.5352797508239746
54598,500.0,216.0,3.1643640995025635
54607,183.0,208.0,2.4513397216796875
54632,213.0,185.0,1.940704345703125
54636,677.0,222.0,2.348264694213867
54654,215.0,145.0,1.7087974548339844
54744,386.0,205.0,2.5898351669311523
54758,153.0,192.0,2.3841612339019775
54845,324.0,203.0,2.371211051940918
54903,134.0,7.0,0.7973439693450928
54966,306.0,214.0,2.4233696460723877
54975,460.0,201.0,2.5176925659179688
55017,482.0,228.0,3.02177357673645
55199,447.0,215.0,2.37080717086792
55322,176.0,206.0,2.443969249725342
55354,411.0,203.0,2.4012532234191895
55391,167.0,181.0,2.03169322013855
55417,211.0,212.0,2.3675997257232666
55449,134.0,7.0,0.7481584548950195
55493,150.0,197.0,2.749911069869995
55560,248.0,199.0,3.0564868450164795
55584,242.0,205.0,3.033085584640503
55655,134.0,7.0,1.5048000812530518
55766,261.0,201.0,2.610342264175415
55778,277.0,218.0,2.711232900619507
55815,171.0,195.0,2.398352861404419
55881,227.0,190.0,2.273780345916748
55883,134.0,7.0,0.8588869571685791
55929,249.0,190.0,2.2969207763671875
55931,144.0,210.0,2.867288112640381
55948,195.0,201.0,2.1260910034179688
55953,134.0,7.0,0.7802467346191406
55987,394.0,212.0,2.1901917457580566
56048,174.0,199.0,2.4785842895507812
56111,466.0,207.0,2.353031635284424
56176,162.0,197.0,2.4788386821746826
56218,406.0,227.0,3.0257582664489746
56289,323.0,189.0,2.3161942958831787
56304,134.0,7.0,0.937964677810669
56315,222.0,204.0,2.788510799407959
56324,168.0,204.0,2.4997191429138184
56332,299.0,198.0,2.1087121963500977
56339,364.0,219.0,2.934475898742676
56359,208.0,210.0,2.6249196529388428
56374,483.0,202.0,2.7125439643859863
56430,496.0,229.0,2.620352268218994
56480,466.0,219.0,2.9007983207702637
56508,424.0,213.0,2.6439249515533447
56621,403.0,212.0,2.8675942420959473
56684,188.0,206.0,2.1629133224487305
56710,442.0,217.0,2.4413740634918213
56751,618.0,220.0,2.8079895973205566
56829,155.0,182.0,1.8917961120605469
56858,409.0,179.0,1.7504322528839111
56895,412.0,201.0,2.3688011169433594
56991,194.0,186.0,2.0376687049865723
57179,134.0,7.0,0.8577094078063965
57205,479.0,206.0,2.0332303047180176
57285,425.0,187.0,1.9824295043945312
57360,385.0,213.0,2.6115682125091553
57375,216.0,207.0,2.454484224319458
57390,194.0,224.0,2.9407737255096436
57401,358.0,222.0,2.310995101928711
57428,420.0,220.0,2.411842107772827
57429,185.0,224.0,2.5329809188842773
57458,134.0,7.0,1.012115240097046
57491,298.0,192.0,2.17134428024292
57554,209.0,209.0,2.350576400756836
57604,470.0,208.0,2.3254549503326416
57709,134.0,7.0,1.124267339706421
57740,402.0,212.0,2.324453353881836
57794,141.0,199.0,2.3835904598236084
57797,134.0,7.0,0.7172257900238037
57859,403.0,235.0,2.8832740783691406
57953,469.0,202.0,2.466848611831665
57977,450.0,210.0,2.420123815536499
58007,176.0,200.0,3.344207763671875
58018,178.0,199.0,2.8501429557800293
58028,134.0,7.0,1.550844430923462
58037,457.0,209.0,2.6937825679779053
58094,221.0,218.0,3.0995941162109375
58283,402.0,192.0,2.5295286178588867
58294,155.0,190.0,2.4969911575317383
58457,266.0,196.0,2.510249614715576
58516,339.0,199.0,2.7507855892181396
58524,219.0,175.0,2.2459490299224854
58578,176.0,205.0,3.499166965484619
58583,196.0,178.0,2.1672589778900146
58613,506.0,187.0,1.9433746337890625
58630,134.0,7.0,0.9366703033447266
58669,144.0,185.0,2.537381172180176
58680,469.0,236.0,2.488955020904541
58765,256.0,197.0,2.4095680713653564
58779,147.0,223.0,3.1424665451049805
58805,203.0,218.0,3.0443851947784424
58822,182.0,199.0,2.609262466430664
58827,410.0,206.0,2.6497979164123535
58834,445.0,214.0,2.5072855949401855
58839,446.0,232.0,2.5945403575897217
58851,239.0,207.0,2.1934714317321777
58951,199.0,211.0,2.2767460346221924
59249,404.0,217.0,2.4772510528564453
59278,134.0,7.0,0.8762438297271729
59291,189.0,206.0,2.4060027599334717
59299,171.0,200.0,2.2817060947418213
59367,246.0,235.0,3.036388874053955
59433,134.0,7.0,0.8103122711181641
59467,134.0,7.0,0.860825777053833
59483,190.0,195.0,2.2353909015655518
59541,263.0,231.0,2.7707767486572266
59601,188.0,189.0,1.9289374351501465
59643,230.0,181.0,2.0349574089050293
59767,235.0,193.0,2.6701343059539795
59805,150.0,191.0,2.107408046722412
59856,376.0,235.0,2.845219850540161
59906,444.0,179.0,1.989863634109497
59946,150.0,185.0,2.0385587215423584
59983,222.0,206.0,2.984431505203247
60055,197.0,182.0,2.5167627334594727
60062,134.0,7.0,1.3715152740478516
60077,254.0,183.0,2.45182728767395
60089,444.0,218.0,2.725715160369873
60214,237.0,210.0,2.135939836502075
60218,159.0,196.0,2.641634941101074
60277,174.0,203.0,2.3060591220855713
60322,332.0,200.0,2.5139100551605225
60333,199.0,193.0,2.339097261428833
60427,134.0,7.0,0.7597751617431641
60507,201.0,192.0,2.616685152053833
